state_fips,countyfips,Geographic Name,Geographic Subtype,Total Vote,Barack H. Obama,Willard Mitt Romney,0,Gary Johnson,Jill Stein,Virgil H. Goode, Jr.,James Harris,Stewart Alexander,Peta Lindsay,Write-ins,Ross C. 'Rocky' Anderson,Thomas Hoefling,Roseanne Barr,None of these Candidates,Jim Carlson,Dean Morstad,Merlin Miller,Lowell 'Jack' Fellure,Thomas R. Stevens,Jerry White,Andre Barnett,Randall Terry,Jill Ann Reed,Jerry Litzel,Sheila Tittle,Richard Duncan,Jeff Boss,Barbara Dale Washer,Chuck Baldwin,Will Christensen
state_fips,countyfips,name,type,totalvote,vote1,vote2,vote3,vote4,vote5,vote6,vote7,vote8,vote9,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote17,vote18,vote19,vote20,vote21,vote22,vote23,vote24,vote25,vote26,vote27,vote28,vote29,vote30,
19,31,Cedar,County,9649,4972,4529,0,72,15,14,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
19,33,Cerro Gordo,County,23824,13316,10128,0,147,48,44,7,0,6,116,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,
19,35,Cherokee,County,6415,2634,3662,0,45,19,12,5,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
19,37,Chickasaw,County,6484,3554,2836,0,35,15,15,2,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
19,39,Clarke,County,4430,2189,2124,0,38,17,18,2,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,
19,41,Clay,County,8502,3385,4951,0,58,24,13,5,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
19,43,Clayton,County,9138,4806,4164,0,57,33,19,5,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
19,45,Clinton,County,25000,15141,9432,0,187,55,61,6,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,
19,47,Crawford,County,6752,3066,3595,0,32,16,9,3,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
19,49,Dallas,County,38116,16576,20988,0,273,49,57,4,0,6,139,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,
19,51,Davis,County,3773,1520,2138,0,38,10,32,1,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
19,53,Decatur,County,3833,1791,1947,0,33,15,12,5,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,
19,55,Delaware,County,9378,4616,4636,0,46,24,10,2,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
19,57,Des Moines,County,20385,11888,8136,0,137,68,33,7,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,
19,59,Dickinson,County,10159,4095,5912,0,68,23,18,2,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,
19,61,Dubuque,County,50894,28768,21280,0,438,111,65,13,0,9,197,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,
19,63,Emmet,County,4687,2099,2507,0,27,16,10,3,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
19,65,Fayette,County,10366,5732,4492,0,56,28,21,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,
19,67,Floyd,County,8257,4680,3472,0,43,22,11,2,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,
19,69,Franklin,County,5186,2266,2823,0,33,7,12,0,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
19,71,Fremont,County,3668,1637,1972,0,24,9,5,3,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
19,73,Greene,County,4846,2375,2380,0,30,8,11,5,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,
19,75,Grundy,County,6962,2635,4215,0,33,10,18,6,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
19,77,Guthrie,County,5888,2569,3171,0,74,15,12,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,
19,79,Hamilton,County,7927,3782,3991,0,54,19,29,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,
19,81,Hancock,County,5925,2521,3317,0,39,16,10,1,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
19,83,Hardin,County,8898,4075,4670,0,53,17,24,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,
19,85,Harrison,County,7322,3136,4065,0,52,15,15,3,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
19,87,Henry,County,9697,4460,5035,0,66,27,25,4,0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,
19,89,Howard,County,4645,2768,1795,0,41,10,8,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
19,91,Humboldt,County,5158,1972,3099,0,23,13,11,2,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,
19,93,Ida,County,3663,1321,2286,0,14,9,7,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
19,95,Iowa,County,8866,4144,4569,0,52,27,28,3,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,
19,97,Jackson,County,10242,5907,4177,0,67,15,22,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
19,99,Jasper,County,19515,10257,8877,0,149,42,59,2,0,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,
19,101,Jefferson,County,8530,4798,3436,0,126,59,12,2,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
19,103,Johnson,County,75977,50666,23698,0,846,333,67,11,0,10,320,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,
19,105,Jones,County,10449,5534,4721,0,83,23,32,2,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
19,107,Keokuk,County,5266,2303,2843,0,36,21,17,1,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,
19,109,Kossuth,County,8923,3850,4937,0,43,22,17,3,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,
19,111,Lee,County,18911,10714,7785,0,161,50,55,6,0,6,116,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,
19,113,Linn,County,118453,68581,47622,0,1230,221,148,12,0,17,576,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,
19,115,Louisa,County,4968,2452,2420,0,20,11,21,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
19,117,Lucas,County,4323,1987,2254,0,20,4,18,1,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
19,119,Lyon,County,6509,1423,4978,0,39,14,23,2,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,
19,121,Madison,County,8458,3630,4638,0,90,14,29,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,
19,123,Mahaska,County,10883,4213,6448,0,82,28,30,1,0,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
19,125,Marion,County,17687,7507,9828,0,149,30,43,7,0,10,104,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,
19,127,Marshall,County,19064,10257,8472,0,116,31,56,4,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,
19,129,Mills,County,7212,2848,4216,0,68,19,14,2,0,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,
19,131,Mitchell,County,5586,2831,2643,0,40,17,5,2,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,
19,133,Monona,County,4742,2101,2557,0,29,10,9,1,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
19,135,Monroe,County,3830,1731,2026,0,22,5,17,2,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
19,137,Montgomery,County,5025,1922,3001,0,42,18,11,2,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,
19,139,Muscatine,County,19865,11323,8168,0,177,48,42,6,0,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,
19,141,O'Brien,County,7341,1969,5266,0,33,10,18,6,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
19,143,Osceola,County,3194,912,2230,0,16,9,12,4,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
19,145,Page,County,7079,2613,4348,0,43,12,15,12,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
19,147,Palo Alto,County,4887,2139,2660,0,28,17,12,5,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
19,149,Plymouth,County,12950,4164,8597,0,89,29,14,7,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
19,151,Pocahontas,County,4032,1523,2396,0,47,16,11,2,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,
19,153,Polk,County,228882,128465,96096,0,2183,479,386,57,0,38,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,
19,155,Pottawattamie,County,42301,19644,21860,0,328,122,89,6,0,13,212,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,
19,157,Poweshiek,County,9975,5357,4424,0,79,31,24,2,0,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,
19,159,Ringgold,County,2599,1186,1368,0,12,6,8,2,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
19,161,Sac,County,5291,2122,3094,0,26,12,13,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,163,Scott,County,90263,50652,38251,0,702,165,98,4,0,28,336,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,
19,165,Shelby,County,6483,2469,3911,0,56,12,11,2,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
19,167,Sioux,County,17308,2700,14407,0,76,14,45,1,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
19,169,Story,County,47150,26192,19668,0,727,139,65,12,0,12,250,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,
19,171,Tama,County,9017,4768,4098,0,45,19,23,2,0,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,
19,173,Taylor,County,2995,1262,1683,0,19,4,10,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
19,175,Union,County,5957,3043,2813,0,37,10,13,5,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
19,177,Van Buren,County,3569,1402,2064,0,35,19,22,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,
19,179,Wapello,County,15770,8663,6789,0,110,38,69,5,0,5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,
19,181,Warren,County,26072,12551,13052,0,188,49,51,8,0,6,145,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,
19,183,Washington,County,11004,5115,5562,0,103,115,25,5,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,
19,185,Wayne,County,2900,1251,1583,0,21,8,13,2,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,
19,187,Webster,County,18292,9537,8469,0,92,43,44,4,0,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,
19,189,Winnebago,County,5918,2903,2906,0,37,23,16,4,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
19,191,Winneshiek,County,11084,6256,4622,0,87,40,18,4,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
19,193,Woodbury,County,45019,22302,21841,0,334,91,94,14,0,16,306,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,
19,195,Worth,County,4172,2350,1744,0,28,7,12,5,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
19,197,Wright,County,6278,2836,3349,0,37,14,10,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,
20,1,Allen,County,5310,1869,3316,0,75,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,
20,3,Anderson,County,3315,944,2276,0,74,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,
20,5,Atchison,County,6674,2567,3917,0,148,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,
20,7,Barber,County,2314,482,1772,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,
20,9,Barton,County,10341,2297,7874,0,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,
20,11,Bourbon,County,6254,1996,4102,0,110,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
20,13,Brown,County,3993,1076,2829,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
20,15,Butler,County,26085,7282,18157,0,459,5,11,0,0,0,44,3,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,119,0,
20,17,Chase,County,1271,358,875,0,27,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,
20,19,Chautauqua,County,1630,280,1304,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,
20,21,Cherokee,County,8571,2930,5456,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
20,23,Cheyenne,County,1426,233,1159,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,
20,25,Clark,County,1017,174,805,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,
20,27,Clay,County,3686,834,2788,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,
20,29,Cloud,County,4058,974,2954,0,106,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,
20,31,Coffey,County,3906,898,2903,0,81,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,
20,33,Comanche,County,928,143,767,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
20,35,Cowley,County,12710,4319,8081,0,225,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,
20,37,Crawford,County,14945,6826,7708,0,320,10,7,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,
20,39,Decatur,County,1532,266,1218,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
20,41,Dickinson,County,8042,2020,5832,0,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,
20,43,Doniphan,County,3403,902,2414,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
20,45,Douglas,County,48145,29267,17401,0,1131,157,3,0,0,0,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,
20,47,Edwards,County,1385,298,1059,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,
20,49,Elk,County,1369,281,1049,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,
20,51,Ellis,County,11714,3057,8399,0,201,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,
20,53,Ellsworth,County,2712,702,1930,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,
20,55,Finney,County,9084,2682,6219,0,138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,
20,57,Ford,County,8362,2600,5602,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,
20,59,Franklin,County,10990,3694,6984,0,221,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,
20,61,Geary,County,7845,3332,4372,0,105,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,
20,63,Gove,County,1383,176,1168,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,
20,65,Graham,County,1340,256,1056,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,
20,67,Grant,County,2306,456,1811,0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,
20,69,Gray,County,1958,324,1603,0,23,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
20,71,Greeley,County,670,113,543,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
20,73,Greenwood,County,2123,478,1590,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,
20,75,Hamilton,County,877,163,693,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,
20,77,Harper,County,2389,550,1759,0,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,
20,79,Harvey,County,14294,5373,8588,0,235,21,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,
20,81,Haskell,County,1396,215,1159,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,
20,83,Hodgeman,County,1060,179,868,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
20,85,Jackson,County,5561,1901,3527,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,
20,87,Jefferson,County,8013,2977,4827,0,167,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,
20,89,Jewell,County,1497,229,1235,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,
20,91,Johnson,County,274365,110526,158401,0,4590,157,29,0,0,0,0,29,3,11,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,611,0,
20,93,Kearny,County,1386,268,1097,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,
20,95,Kingman,County,3231,733,2397,0,70,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,
20,97,Kiowa,County,1144,163,976,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
20,99,Labette,County,8037,3117,4742,0,121,5,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,
20,101,Lane,County,928,172,739,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,
20,103,Leavenworth,County,29085,11357,17059,0,494,6,8,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,
20,105,Lincoln,County,1483,289,1165,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,
20,107,Linn,County,4467,1170,3177,0,77,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
20,109,Logan,County,1350,197,1126,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,
20,111,Lyon,County,11875,5111,6470,0,226,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,
20,113,McPherson,County,12297,3449,8545,0,212,10,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,
20,115,Marion,County,5409,1385,3889,0,80,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,
20,117,Marshall,County,4773,1469,3195,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,
20,119,Meade,County,1709,258,1428,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,
20,121,Miami,County,14856,4712,9858,0,213,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,
20,123,Mitchell,County,2965,584,2327,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,
20,125,Montgomery,County,12417,3501,8630,0,200,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,
20,127,Morris,County,2562,718,1773,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,
20,129,Morton,County,1278,189,1072,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,
20,131,Nemaha,County,5026,1000,3930,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,
20,133,Neosho,County,6480,2050,4272,0,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,
20,135,Ness,County,1444,218,1209,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,
20,137,Norton,County,2325,398,1878,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,
20,139,Osage,County,6906,2268,4427,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,
20,141,Osborne,County,1838,324,1479,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,
20,143,Ottawa,County,2933,558,2295,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,
20,145,Pawnee,County,2608,718,1836,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,
20,147,Phillips,County,2565,382,2135,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,
20,149,Pottawatomie,County,9479,2335,6804,0,193,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,135,0,
20,151,Pratt,County,3801,980,2771,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,
20,153,Rawlins,County,1444,190,1223,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,
20,155,Reno,County,24422,8085,15718,0,440,6,13,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,
20,157,Republic,County,2686,477,2134,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
20,159,Rice,County,3681,911,2676,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,
20,161,Riley,County,21101,8977,11507,0,488,44,5,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,
20,163,Rooks,County,2460,361,2038,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,
20,165,Rush,County,1570,367,1166,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
20,167,Russell,County,3200,593,2553,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,
20,169,Saline,County,21496,7040,13840,0,505,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,
20,171,Scott,County,2052,277,1728,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,
20,173,Sedgwick,County,182895,71977,106506,0,3521,137,28,0,0,0,1,16,2,17,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,683,0,
20,175,Seward,County,5176,1490,3617,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,
20,177,Shawnee,County,76508,36975,37782,0,1369,47,7,0,0,0,1,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,321,0,
20,179,Sheridan,County,1342,168,1154,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
20,181,Sherman,County,2623,577,1976,0,49,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,
20,183,Smith,County,2023,358,1624,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,
